distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
7.0,Loop,718,430,699,694,4,26,White Blaze Trail,Intermediate/Difficult,3.0,"        The White Blaze Trail was 8 years in the making, and boy is it worth it! Along the trail, you're bound to see wildlife, old graves, a scenic woodland lake, a rope bridge, multiple overlooks of the Ohio River, and last, but not least, an underground waterfall!

Allow an afternoon to complete this trail, as anything less might leave you finishing in the dark.

Starting at the parking area, follow the trail as it shares a joint singletrack with the Yellow Blaze Trail before peeling off to the right at a fork. Once on its own soft-and-leafy singletrack, the White Blaze Trail takes you on an almost comprehensive tour of the area, visiting great viewpoints and points of interest throughout the camp.

If you don't think you'll be able to finish the entire loop, there is a bailout point at the junction with the Green Blaze Trail. Simply follow the Green Blaze Trail until it dead ends into the parking area.
    ",IN
1.5,Point to Point,370,365,11,11,0,1,Outer Loop Trail,Easy/Intermediate,3.0,There are public restrooms and vending at Howell Park. There are no amenities in the wetlands.,IN
3.5,Point to Point,684,615,102,77,1,5,Porter Brickyard Trail,Easy/Intermediate,3.0,"        At the north end, the trail starts at the Cowles Bog South Access (Greenbelt Trail) parking lot located at U.S. Highway 20 and Mineral Springs Road. There is a porta-potty, but no potable water source. This is also the western end of the Calumet Bike Trail which runs east for 9.5 miles to Michigan City.

From the north parking lot, the trail heads south and immediately crosses over U.S. Highway 12 using a pedestrian overpass. The next section features winding trail through the national lakeshore. The trail picks up Howe Road and travels south to U.S. Highway 20, crossing the highway using a pedestrian overpass.

The rest of the trail to the south uses a mixture of sidewalks, dedicated paths and city streets to the southern trailhead. The Prairie Duneland Trail, which runs from Chesterton to Hobart, is also located here. There is a parking lot with ample parking.
    ",IN
1.8,Point to Point,680,598,83,11,1,4,Dunes Kankakee Trail,Easy/Intermediate,3.0,"        The Dunes Kankakee Trail is an ambitious trail project that, if and when completed, will run the entire length of Porter County. It will connect the  Indiana Dunes National Park and Indiana Dunes State Park at the north end to the Kankakee River at the south end. It would tie into the coast-to-coast American Discovery Trail at its southern terminus.

As of 2016, the trail is only 1.8 miles long and stretches from the State Park entrance gates to the Indiana Dunes Visitor Center. The trail also connects to the Calumet Bike Trail and the Dunes Park South Shore Railroad train station.
    ",IN
2.3,Point to Point,617,607,9,14,0,1,Marquette Rail Trail,Easy,3.0,"        This rail trail uses the roadbed of a former Indiana Harbor Belt Railroad line. The roundtrip distance is 4.7 miles. It is flat and mostly free of obstacles, which make it especially easy to navigate. The trail is not accessible to wheelchairs. There are no restrooms or potable water sources available, so come prepared.

There is a separate entrance to the parking lot off of County Line Road just north of the main West Beach entrance. There is no access fee for this parking lot.

Indiana Dunes National Park (formerly national lakeshore) was established to preserve portions of the Indiana Dunes and other areas of scenic, scientific, historic and recreational value. Up to two million annual visitors enjoy the park's 15,000 acres of wetlands, prairies, sand dunes, oak savannas, forests, and historic sites. The park's 15 miles of beaches hug the southern shore of Lake Michigan from Gary, IN, to Michigan City, IN. For more information, visit  nps.gov/indu or  facebook.com/IndianaDunesNPS.
    ",IN
6.1,Point to Point,816,476,507,520,3,12,Oriole Trail (East),Intermediate,3.0,"        The trail begins at the Oriole Trail East/West Parking Area and wanders into the woods. After crossing SR-66 the trail eventually links up to a logging access road where past and current logging is occuring. The trail follows the logging road for the better part of 3 miles (if hiking counter-clockwise). Once off the roadway you'll pass through some logged areas before entering the woods; from this point on, the trail is phenomenal. You'll pass through a creek valley that is almost surreal before gaining elevation to a spot above the Little Blue River that provides wonderful vistas during the winter months.
    ",IN
2.2,Point to Point,794,773,14,27,0,3,Northern Loop Trail,Easy,3.0,"        This trail is located in Cicero, just north of Noblesville off of 37. The Northern Loop Trail is just over two-miles long and loops around a natural prairie grassland. This loop was partially under water when we went, so we had to turn around at the northwestern side of the loop, but normally you can continue to to connect to the Southern Trail Loop or loop back to your starting point to complete the full trail.
    ",IN
2.9,Point to Point,564,445,231,226,3,10,John Carter Trail (Trail #2),Intermediate/Difficult,3.0,"
Land Manager:  IN DNR - Lincoln State Park
 ",IN
0.9,Point to Point,385,385,2,2,0,0,Martin Trail,Easy,3.0,"        This route ends up being a nice shorter trail. The going is mostly on hard packed dirt with a few low spots that stay soft after wet weather. The trail is used for local cross country meets, as well as the occasional cycling race, so be aware of any closures.
    ",IN
1.7,Point to Point,677,439,256,137,4,25,Adventure Hiking Trail Connector,Difficult,3.0,"        This trail starts out easy enough with a downhill on gravel. Hang a left IMMEDIATELY after you cross the bridge and take the small trail up the hillside. Do not go straight—it is not the trail. After you take the left you are going to be going uphill through brush on a narrow trail with LOTS of ticks. I used a couple different big sprays, but nothing seemed to work for the ticks. Near the end of the trail it opens up a little but not much.
    ",IN
1.4,Point to Point,444,414,45,46,1,5,Indian Hill Trail,Easy,3.0,All visitors in the field must wear fluorescent orange hat or vest during allowed deer and turkey hunting seasons.  The seasons are shortened durations from the state-defined seasons.,IN
1.5,Point to Point,771,732,56,58,1,7,Hathaway Perimeter Loop,Easy/Intermediate,3.0,"        This trail is shaped a bit like a lollipop, which means that a short way down the trail from the parking area is a fork. We went to the right to start our way around the loop. 

The first part of this trail goes through the woods and is more difficult than the other 3/4 of the trip. There are pretty views and it's only a moderate trail, not too strenuous, to the first waterfall (approx. 1/4 mile in). There are twp potential creek crossings depending on water level. The creek isn't too wide and we were able to cross in winter without getting wet (the second crossing had more water than the first). 

After about 1/2 to 3/4 of a mile you'll be out of the woods and on to the wide and mostly flat grass path through a fairly young pine grove. There is a short boardwalk through a small wetlands area around mile 1. To shorten the outing, you could cut across one of the connector paths to make a shorter loop. The paths and trail are well maintained (at least they were clear in the winter) and easy to follow. I highly recommend not missing the first part of the trail if you are at all interested in the views!
    ",IN
1.2,Point to Point,683,453,102,235,5,18,Green Blaze Trail,Intermediate/Difficult,3.0,"        The Green Blaze Trail is a camp favorite that, while small in length, is big in trailside spectacles. Mainly, this trail leads to the camp's underground waterfall (a sub-surface expression of water that is viewable through a ""skylight"" in the ground above).

Starting at the Parking Area, the trail heads east through picturesque Indiana hardwoods on a leafy tread until reaching a junction with the White Blaze Trail. Make a right at the junction to continue on the Green Blaze Trail, climbing gently out of the woodlands for a brief moment to skirt the edge of a field. After diving back into the woodlands at the end of the field, the trail traverses the same woods from before, now heading downhill, for a short distance before popping out onto a doubletrack road. As quickly as the trail joins the road, it both dives back into the woods and increases in steepness drastically. Upon reaching the road for a second time, the trail offers great views of the lake and a great spot to enjoy some water or a snack.

When you're ready to continue, the trail makes a sharp left turn to climb gently along the banks of Big Run. With roughly half a mile of creekside trail (which is actually only running after heavy rains or flooding), you'll have plenty of time to enjoy its pleasant company. After rejoining the White Blaze Trail briefly, the end of the trail is met with its most interesting feature: the underground waterfall.

Cascading under the surface, this waterfall is only visible through a small opening in the ground that's partially covered by rocks and detritus. Further adding to its novelty is the lack of visible water anywhere else around it, and the large hills to its sides. For those that know a thing or two about groundwater, this can be an interesting spot to give a lesson to those uninitiated.

Once you've enjoyed the waterfall to your heart's content, you can either return the way you came, or you can jump onto the White Blaze Trail to extend your pleasant experience in these Indiana woodlands.
    ",IN
1.2,Loop,810,735,106,96,3,10,Trail #9,Intermediate,3.0,"        The Trail #9 loop begins at the Deer Run parking area and loops through hardwood forest, old farm fields, and crosses a bridle trail twice before ending back at the Deer Run area. This loop is fairly flat and relatively easy making for a nice hike in either direction.
    ",IN
