distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
4.8,Point to Point,2393,1259,1221,87,5,18,Sugarloaf Trail,Intermediate/Difficult,3.0,"        From Ohiopyle, hike upstream on the Great Allegheny Trail for about 100 yards to the Middle Yough Takeout. Sugarloaf and Baughman Trail start on your right side. Stay right at the fork immediately after you get on the singletrack to climb Sugarloaf Trail. It's a steep (in places) ascent to the top of the mountain. The trail can be a little rocky and rugged in places as well.
    ",PA
2.3,Point to Point,171,87,83,148,2,6,Chapel Trail,Intermediate,3.0,"        This trail runs from Washington's Headquarters area to the abandoned Valley Forge Park Train Station. It follows the Schuylkill River and passes behind Washington Memorial Chapel. Most of the trail is easy with one section of switchbacks. This section can easily be replaced with a easier rolling path by taking the side trail towards Varnum's Woods.  

This is not a super scenic trail, but it gets you away from the crowds on the main loops. This trail is popular for horses and mountain bikes and, at times, tracks closely to the railroad tracks.

The trail connects with the Joseph Plumb Martin Trail and will directly connect to the Schuylkill River Trail once the Sullivan Bridge is completed across the Schuylkill River.
    ",PA
3.7,Point to Point,589,253,551,587,6,31,Turkey Hill Trail,Intermediate,3.0,"        The Turkey Hill Trail takes you from the Susquehanna River up to the Chestnut Grove highlands back down to the river valley. The trailhead is also the trailhead for the Low Grade Trail, which can be used as the return route since both are not loop trails. A short steep hike to the highlands takes you past the large windmills through woodlands with great views of the Susquehanna.

The trail dips to Mann's Run (crossing is on rocks) and ascends again, where it soon emerges at the edge of the Chestnut Grove Natural Area meadows. Highlights include a seasonal waterfowl at the large pond at Chestnut Grove, and often merlins, kestrels, and northern harriers can be seen hunting over the meadows. Currently, the trail descends back to the river via a short, steep hillside hike.
    ",PA
2.4,Point to Point,1173,943,199,235,3,9,South Park Connection to Montour Trail,Easy/Intermediate,3.0,"        Trail Connecting Corrigan Dr to Montour Trail.  This trail starts at Sesqui Dr and Corrigan Dr.  It goes uphill past the duck pond to the model airplane field, then down into Sleepy Hollow.  This is a fun path for ascending out of Sleepy Hollow.  The trail surface is crushed asphalt.
    ",PA
0.6,Point to Point,1489,1354,6,140,5,14,Hawk Falls Trail,Intermediate,3.0,"        Short moderate hike to a lovely waterfall!
    ",PA
2.5,Point to Point,1090,1028,111,102,2,5,Blue Trail,Easy,3.0,"        The trail starts from the parking lot, follow the blue blazes. The trail is easy, flat, and wide but at times is marked in a confusing manner. Many trails that lead to it are also blazed blue, so you may come to intersections where all four trails are blazed blue. Hopefully this app will help you pick the correct one.
    ",PA
3.2,Point to Point,1448,1060,498,296,4,10,Heisley Valley Road,Easy/Intermediate,3.0,"        Heisley Valley Road is an access road used to get to the Heller Reservoir. The trail starts out gravel but turns into grassy doubletrack before ending at a gate where you'll have to turn around.
    ",PA
1.9,Point to Point,1320,1215,154,56,2,6,Great Gorge Trail,Easy,3.0,"        The trail is accessible from a parking lot at the southern terminus, a parking lot at Cucumber Falls, and a short hike along the Great Allegheny Passage (GAP) from a parking lot near the northern trailhead.  

The trail is very level with no obstacles. It is made of crushed limestone aggregate and is enjoyed by walkers, runners, and a few children on bikes.

While there are not great views of the Yough below, Cucumber Falls more than makes up for it. The falls are made up of a single waterfall with many very little falls leading to the Yough. At the base of the major waterfall is a natural wade pool. The water will be chilly year round.
    ",PA
3.1,Point to Point,1545,830,924,356,8,28,Tom Lowe Trail,Intermediate,3.0,"Trail is in state game lands so be sure to wear orange, especially late fall and winter. No facilities at the parking lot but the interstate exit is less than two miles away with gas station and several fast food places.",PA
1.0,Point to Point,581,231,350,20,7,12,Horse-Shoe Trail,Intermediate,3.0,"        From it's start at a junction with the Valley Creek Trail, the Horse-Shoe Trail climbs steadily, paralleling the braided Colonial Springs. The wooded landscape may offer a few glimpsed views. Also hidden in the trees, are the ruins of an old bottling plant, and sharp eyes can still spot the stone walls.  

Continue uphill, sometimes steeply before reaching an intersection with the Mount Misery Trail. To stay on the Horse-Shoe Trail, continue right (westwards) over easier ground along a ridge. About 0.2 miles after the junction, the trail crosses into private land, finally ending at East Forge Mountain Road atop Mount Misery.  

Note: Horses are also allowed on this trail, so please be courteous to your fellow trail users.
    ",PA
2.3,Point to Point,242,132,121,142,2,10,Skippack Creek Loop Trail,Easy/Intermediate,3.0,"        Starting at the parking area on Stump hall head down the Skippack Creek. This is fairly flat until you get to the bend where you'll start a steady uphill and then a steep uphill over some wooden bridges. This is a really nice pine forest and the terrain can be pretty cool especially in the winter. 

After you get to the top of the hill, you'll start a steady downhill and follow Skippack Creek around until you get to Water Street. Follow Water Street by hiking on the street (watch those cars) or hiking along Skippack Creek. Take a right over a new bridge and down an embankment to the right. This section of trail is poorly marked and not well worn, but you'll eventually follow a stream/runoff uphill to a bridge. Go over that and link with the Mill Race Trail.
    ",PA
10.1,Point to Point,1169,433,1547,1401,6,32,Horseshoe Trail: Eagle Rock to Ash Lane,Intermediate,3.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
3.3,Point to Point,1918,1493,427,96,3,13,Boulder Field Trail,Easy,3.0,"
Land Manager:  DCNR - Hickory Run State Park
 ",PA
5.1,Point to Point,1859,1586,506,376,3,16,Top Mountain Trail,Intermediate/Difficult,3.0,"        Top Mountain Trail is very rocky throughout with a couple of steeper climbs. Most of the grades aren't too bad but it is quite rugged.
    ",PA
7.9,Point to Point,1290,618,580,1067,4,23,Darlington Trail,Intermediate/Difficult,3.0,"        This trail starts out from an intersection with the Appalachian Trail. It descends along the ridge to Miller's Gap where a modest uphill begins over roots and rocks. It continues along the Blue Mountain Ridge with a little bit of gentle grade and smoothness. The short downhill to Lamb's Gap can be a bit steep; watch out for erosion control barriers. Cross Lamb's Gap and get into the most rugged section with a sharp downhill over some serious rocks. There is a small step down in there if you like. Continue slightly downhill through some older forest canopy for a pleasant hike down to a creek crossing. After crossing a number of dead trees that have fallen across the trail. you get another downhill to Tower Road. The best parking lot is at Lambs Gap Road. The Darlington Trail is maintained by the Susquehanna Appalachian Trail Club,  satc-hike.org/
",PA
2.0,Point to Point,1185,972,206,385,6,17,Sleepy Hollow Trail,Intermediate,3.0,"        After passing the Model Airplane Field on Montour Trail Ext., you'll climb a short hill and see a trailhead dropping to the right down the hill.  Follow this all the way to the bottom and make a left onto the gravel road.  

Immediately after crossing the stream, make a right to climb to the top of the ridge.  At the top, the trail is a combination of singletrack and doubletrack. Continue south until it drops you back out on Montour Trail Ext.
    ",PA
0.2,Loop,1210,1199,11,9,2,3,Butterfly Loop Trail,Easy,3.0,"        This small grass path loop offers a beautiful poetic hideaway off the main path. Butterflies are in abundance in season, and koi fish can be spotted in a small man-made pond from an artistic arched footbridge. Tall grasses and wildflowers make great hide and seek cover for the little ones. It is managed and maintained as a ""wild"" garden, a great spot to relax, snap pictures, and capture the best of each season. It is especially beautiful in the late summer and mid-fall.

This loop is located less than a mile from the bike rental parking off of the limestone path of North Country Trail. Signs marking it are located on the left side. It is wheelchair accessible, but wheelchairs may need assistance with the soft limestone. The loop itself is a wide grassy path.
    ",PA
1.0,Point to Point,1013,806,207,6,4,17,Panther Hollow Trail,Easy,3.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
